srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,YearCode,TotalPopulationMaleRural,Year,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Arunachal Pradesh,2020-21 (BE),India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,2020,546011,"Financial Year (Apr - Mar), 2020",669815,149468,520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2011-12,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2011,725472,"Financial Year (Apr - Mar), 2011",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2012-13,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2012,725472,"Financial Year (Apr - Mar), 2012",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2013-14,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2013,725472,"Financial Year (Apr - Mar), 2013",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2014-15,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2014,725472,"Financial Year (Apr - Mar), 2014",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2015-16,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2015,725472,"Financial Year (Apr - Mar), 2015",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2016-17,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2016,725472,"Financial Year (Apr - Mar), 2016",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2017-18,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2017,725472,"Financial Year (Apr - Mar), 2017",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2018-19,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2018,725472,"Financial Year (Apr - Mar), 2018",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2019-20 (RE),India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2019,725472,"Financial Year (Apr - Mar), 2019",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2020-21 (BE),India,13,NAGALAND,1978502,570966,1407536,1024649,299177,2020,725472,"Financial Year (Apr - Mar), 2020",953853,271789,682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2011-12,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2011,1026884,"Financial Year (Apr - Mar), 2011",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2012-13,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2012,1026884,"Financial Year (Apr - Mar), 2012",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2013-14,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2013,1026884,"Financial Year (Apr - Mar), 2013",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2014-15,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2014,1026884,"Financial Year (Apr - Mar), 2014",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2015-16,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2015,1026884,"Financial Year (Apr - Mar), 2015",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2016-17,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2016,1026884,"Financial Year (Apr - Mar), 2016",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2017-18,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2017,1026884,"Financial Year (Apr - Mar), 2017",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2018-19,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2018,1026884,"Financial Year (Apr - Mar), 2018",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2019-20 (RE),India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2019,1026884,"Financial Year (Apr - Mar), 2019",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2020-21 (BE),India,14,MANIPUR,2855794,834154,2021640,1438586,411702,2020,1026884,"Financial Year (Apr - Mar), 2020",1417208,422452,994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2011-12,India,15,MIZORAM,1097206,571771,525435,555339,286204,2011,269135,"Financial Year (Apr - Mar), 2011",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2012-13,India,15,MIZORAM,1097206,571771,525435,555339,286204,2012,269135,"Financial Year (Apr - Mar), 2012",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2013-14,India,15,MIZORAM,1097206,571771,525435,555339,286204,2013,269135,"Financial Year (Apr - Mar), 2013",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2014-15,India,15,MIZORAM,1097206,571771,525435,555339,286204,2014,269135,"Financial Year (Apr - Mar), 2014",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2015-16,India,15,MIZORAM,1097206,571771,525435,555339,286204,2015,269135,"Financial Year (Apr - Mar), 2015",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2016-17,India,15,MIZORAM,1097206,571771,525435,555339,286204,2016,269135,"Financial Year (Apr - Mar), 2016",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2017-18,India,15,MIZORAM,1097206,571771,525435,555339,286204,2017,269135,"Financial Year (Apr - Mar), 2017",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2018-19,India,15,MIZORAM,1097206,571771,525435,555339,286204,2018,269135,"Financial Year (Apr - Mar), 2018",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2019-20 (RE),India,15,MIZORAM,1097206,571771,525435,555339,286204,2019,269135,"Financial Year (Apr - Mar), 2019",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2020-21 (BE),India,15,MIZORAM,1097206,571771,525435,555339,286204,2020,269135,"Financial Year (Apr - Mar), 2020",541867,285567,256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2011-12,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2011,1387173,"Financial Year (Apr - Mar), 2011",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2012-13,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2012,1387173,"Financial Year (Apr - Mar), 2012",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2013-14,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2013,1387173,"Financial Year (Apr - Mar), 2013",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2014-15,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2014,1387173,"Financial Year (Apr - Mar), 2014",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2015-16,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2015,1387173,"Financial Year (Apr - Mar), 2015",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2016-17,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2016,1387173,"Financial Year (Apr - Mar), 2016",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2017-18,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2017,1387173,"Financial Year (Apr - Mar), 2017",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2018-19,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2018,1387173,"Financial Year (Apr - Mar), 2018",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2019-20 (RE),India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2019,1387173,"Financial Year (Apr - Mar), 2019",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2020-21 (BE),India,16,TRIPURA,3673917,961453,2712464,1874376,487203,2020,1387173,"Financial Year (Apr - Mar), 2020",1799541,474250,1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2011-12,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2011,1194260,"Financial Year (Apr - Mar), 2011",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2012-13,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2012,1194260,"Financial Year (Apr - Mar), 2012",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2013-14,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2013,1194260,"Financial Year (Apr - Mar), 2013",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2014-15,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2014,1194260,"Financial Year (Apr - Mar), 2014",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2015-16,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2015,1194260,"Financial Year (Apr - Mar), 2015",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2016-17,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2016,1194260,"Financial Year (Apr - Mar), 2016",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2017-18,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2017,1194260,"Financial Year (Apr - Mar), 2017",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2018-19,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2018,1194260,"Financial Year (Apr - Mar), 2018",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2019-20 (RE),India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2019,1194260,"Financial Year (Apr - Mar), 2019",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2020-21 (BE),India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,2020,1194260,"Financial Year (Apr - Mar), 2020",1475057,297878,1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2011-12,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2011,13678989,"Financial Year (Apr - Mar), 2011",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2012-13,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2012,13678989,"Financial Year (Apr - Mar), 2012",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2013-14,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2013,13678989,"Financial Year (Apr - Mar), 2013",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2014-15,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2014,13678989,"Financial Year (Apr - Mar), 2014",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2015-16,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2015,13678989,"Financial Year (Apr - Mar), 2015",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2016-17,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2016,13678989,"Financial Year (Apr - Mar), 2016",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2017-18,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2017,13678989,"Financial Year (Apr - Mar), 2017",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2018-19,India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2018,13678989,"Financial Year (Apr - Mar), 2018",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2019-20 (RE),India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2019,13678989,"Financial Year (Apr - Mar), 2019",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2020-21 (BE),India,18,ASSAM,31205576,4398542,26807034,15939443,2260454,2020,13678989,"Financial Year (Apr - Mar), 2020",15266133,2138088,13128045,6406471,985594,5420877,125988,5.0829e+06,5208890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Bengal,2011-12,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2011,31844945,"Financial Year (Apr - Mar), 2011",44467088,14128920,30338168,20380315,6567150,13813165,511322.9535491,7.82147e+06,8332791.4535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Bengal,2012-13,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2012,31844945,"Financial Year (Apr - Mar), 2012",44467088,14128920,30338168,20380315,6567150,13813165,511322.9535491,7.82147e+06,8332791.4535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Bengal,2013-14,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2013,31844945,"Financial Year (Apr - Mar), 2013",44467088,14128920,30338168,20380315,6567150,13813165,511322.9535491,7.82147e+06,8332791.4535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Bengal,2014-15,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2014,31844945,"Financial Year (Apr - Mar), 2014",44467088,14128920,30338168,20380315,6567150,13813165,511322.9535491,7.82147e+06,8332791.4535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
West Bengal,2015-16,India,19,WEST BENGAL,91276115,29093002,62183113,46809027,14964082,2015,31844945,"Financial Year (Apr - Mar), 2015",44467088,14128920,30338168,20380315,6567150,13813165,511322.9535491,7.82147e+06,8332791.4535491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
