srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,YearCode,Year,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Sikkim,2013,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2013,"Financial Year (Apr - Mar), 2013",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2014,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2014,"Financial Year (Apr - Mar), 2014",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2015,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2015,"Financial Year (Apr - Mar), 2015",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2016,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2016,"Financial Year (Apr - Mar), 2016",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2017,"Financial Year (Apr - Mar), 2017",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2018,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2018,"Financial Year (Apr - Mar), 2018",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2019,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2019,"Financial Year (Apr - Mar), 2019",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2020,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2020,"Financial Year (Apr - Mar), 2020",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2021,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2021,"Financial Year (Apr - Mar), 2021",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2011,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2011,"Financial Year (Apr - Mar), 2011",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2012,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2012,"Financial Year (Apr - Mar), 2012",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2013,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2013,"Financial Year (Apr - Mar), 2013",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2014,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2014,"Financial Year (Apr - Mar), 2014",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2015,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2015,"Financial Year (Apr - Mar), 2015",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2016,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2016,"Financial Year (Apr - Mar), 2016",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2017,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2017,"Financial Year (Apr - Mar), 2017",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2018,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2018,"Financial Year (Apr - Mar), 2018",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2019,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2019,"Financial Year (Apr - Mar), 2019",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2020,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2020,"Financial Year (Apr - Mar), 2020",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2021,India,12,ARUNACHAL PRADESH,1383727,317369,1066358,713912,167901,546011,669815,149468,2021,"Financial Year (Apr - Mar), 2021",520347,270577,70367,200210,,1.33104e+06,1331039.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2011,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2011,"Financial Year (Apr - Mar), 2011",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2012,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2012,"Financial Year (Apr - Mar), 2012",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2013,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2013,"Financial Year (Apr - Mar), 2013",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2014,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2014,"Financial Year (Apr - Mar), 2014",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2015,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2015,"Financial Year (Apr - Mar), 2015",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2016,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2016,"Financial Year (Apr - Mar), 2016",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2017,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2017,"Financial Year (Apr - Mar), 2017",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2018,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2018,"Financial Year (Apr - Mar), 2018",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2019,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2019,"Financial Year (Apr - Mar), 2019",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2020,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2020,"Financial Year (Apr - Mar), 2020",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nagaland,2021,India,13,NAGALAND,1978502,570966,1407536,1024649,299177,725472,953853,271789,2021,"Financial Year (Apr - Mar), 2021",682064,396002,118511,277491,,101253,101253.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2011,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2011,"Financial Year (Apr - Mar), 2011",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2012,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2012,"Financial Year (Apr - Mar), 2012",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2013,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2013,"Financial Year (Apr - Mar), 2013",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2014,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2014,"Financial Year (Apr - Mar), 2014",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2015,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2015,"Financial Year (Apr - Mar), 2015",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2016,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2016,"Financial Year (Apr - Mar), 2016",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2017,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2017,"Financial Year (Apr - Mar), 2017",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2018,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2018,"Financial Year (Apr - Mar), 2018",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2019,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2019,"Financial Year (Apr - Mar), 2019",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2020,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2020,"Financial Year (Apr - Mar), 2020",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Manipur,2021,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2021,"Financial Year (Apr - Mar), 2021",994756,557859,172339,385520,18024,175742,193766.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2011,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2011,"Financial Year (Apr - Mar), 2011",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2012,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2012,"Financial Year (Apr - Mar), 2012",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2013,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2013,"Financial Year (Apr - Mar), 2013",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2014,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2014,"Financial Year (Apr - Mar), 2014",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2015,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2015,"Financial Year (Apr - Mar), 2015",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2016,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2016,"Financial Year (Apr - Mar), 2016",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2017,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2017,"Financial Year (Apr - Mar), 2017",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2018,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2018,"Financial Year (Apr - Mar), 2018",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2019,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2019,"Financial Year (Apr - Mar), 2019",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2020,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2020,"Financial Year (Apr - Mar), 2020",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mizoram,2021,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2021,"Financial Year (Apr - Mar), 2021",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2011,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2011,"Financial Year (Apr - Mar), 2011",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2012,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2012,"Financial Year (Apr - Mar), 2012",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2013,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2013,"Financial Year (Apr - Mar), 2013",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2014,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2014,"Financial Year (Apr - Mar), 2014",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2015,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2015,"Financial Year (Apr - Mar), 2015",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2016,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2016,"Financial Year (Apr - Mar), 2016",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2017,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2017,"Financial Year (Apr - Mar), 2017",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2018,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2018,"Financial Year (Apr - Mar), 2018",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2019,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2019,"Financial Year (Apr - Mar), 2019",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2020,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2020,"Financial Year (Apr - Mar), 2020",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tripura,2021,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2021,"Financial Year (Apr - Mar), 2021",1325291,855556,238974,616582,39184,1.00031e+06,1039494.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2011,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2011,"Financial Year (Apr - Mar), 2011",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2012,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2012,"Financial Year (Apr - Mar), 2012",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2013,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2013,"Financial Year (Apr - Mar), 2013",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Meghalaya,2014,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2014,"Financial Year (Apr - Mar), 2014",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
